字母A
阿杜,#genre#
蔡健雅-空白格,http://em.21dtv.com/songs/60118024.mkv
蔡健雅-活着是最好的死亡,http://em.21dtv.com/songs/60118023.mkv
蔡健雅-记念,http://em.21dtv.com/songs/60117199.mkv
蔡健雅-当我想你的时候,http://em.21dtv.com/songs/60126146.mkv
蔡健雅-当你离开的时候,http://em.21dtv.com/songs/60014558.mkv
蔡健雅-白天不懂夜的黑(演唱会),http://em.21dtv.com/songs/60009736.mkv
蔡健雅-便利贴,http://em.21dtv.com/songs/60107987.mkv
蔡健雅-YELLOW,http://em.21dtv.com/songs/60095220.mkv

蔡依林,#genre#
孤单的彩虹 - 蔡依林,https://cfss.cc/api/kg/B0694D1BB5A4832A6F3451CB535DE402.mp4
我从来不乱巩 - 蔡依林,https://cfss.cc/api/kg/12C3711E1F4CEBD85936FA7F4775FB88.mp4
蔡依林 - 玫瑰少年 - 舞蹈版,https://cfss.cc/api/kg/3E176A16FAF9AD9D04D383F225DC0A5C.mp4
蔡依林 - Love Love Love,https://cfss.cc/api/kg/BF9BB0DB1709848D1CDB3CB7A2BB84F1.mp4
月落花林 - 蔡依林,https://cfss.cc/api/kg/5BE78E1ADC97AC19814C452E37EDBEC0.mp4
蔡依林 - 说爱你,https://cfss.cc/api/kg/306BEFC3910A18D8C890AE8CD558DAEC.mp4
蔡依林 - 大艺术家,https://cfss.cc/api/kg/EB8935EF0AF0FDEE0C62C4E1E99C166E.mp4
天圣之水 - 蔡依林,https://cfss.cc/api/kg/464487E32E36D4270AC8103426DA8D2C.mp4

岑宁儿,#genre#
岑宁儿 Ⅰ 追光者,https://vd3.bdstatic.com/mda-jm9pesj1uis5fssj/hd/mda-jm9pesj1uis5fssj.mp4?pd=20&vt=1#https://vd3.bdstatic.com/mda-jm9pesj1uis5fssj/hd/mda-jm9pesj1uis5fssj.mp4?pd=20&vt=1
卢冠廷、岑宁儿 - 一生所爱 - KTV版,https://cfss.cc/api/kg/4501127B647008D3F463AE05225750E6.mp4
周笔畅、岑宁儿、白敬亭、JC 陈咏桐 - 成都 - 2017-2018湖南卫视跨年演唱会,https://cfss.cc/api/kg/272F155001DC068729597A7E15CB2C23.mp4
岑宁儿 - 追光者 - 2018第25届东方风云榜音乐盛典,https://cfss.cc/api/kg/37521104FEA719E8DA8ED4D5915D1464.mp4
岑宁儿、陈瑽 - 追光者,https://cfss.cc/api/kg/2933A9FA34F36BA68C37DE82277D0128.mp4
岑宁儿 - 追光者,https://cfss.cc/api/kg/542DAEAB918AA0715A6A12995C3CF6AE.mp4
妖精 - 当陈奕迅听到岑宁儿的清唱时，情难自禁地流泪了,https://cfss.cc/api/kg/0E5B665FB42405089FB1EB4520B02BC5.mp4
周笔畅、岑宁儿 - 追光者 - 湖南卫视2017-2018跨年演唱会,https://cfss.cc/api/kg/9A2D4C16DCD5B6D6114B30A80C8CDA6E.mp4
卢冠廷、岑宁儿 - 一生所爱 - KTV版,https://cfss.cc/api/kg/4501127B647008D3F463AE05225750E6.mp4
林二汶+岑宁儿-银发白,http://em.21dtv.com/songs/60137771.mkv
岑宁儿-追光者,http://em.21dtv.com/songs/60137538.mkv

曹格,#genre#
美丽人生-曹格,http://em.21dtv.com/songs/60118641.mkv
徐若瑄、曹格 - I Still Believe,https://cfss.cc/api/kg/3A5D61CF33F9D5B3B4F7C8EB85A0E6D2.mp4
曹格、光良 - 少年,https://cfss.cc/api/kg/FA28ADD6EA3EBD7EC79E5C37CDA0EEB8.mp4
曹格、光良 - 少年,https://cfss.cc/api/kg/FA28ADD6EA3EBD7EC79E5C37CDA0EEB8.mp4
曹格 - 寂寞先生,https://cfss.cc/api/kg/33A1B6C5703926F9BAC855A2A0C6B204.mp4
曹格 - 寂寞先生 - 2014我是歌手第二季总决赛现场,https://cfss.cc/api/kg/07B1288722A094040F348A85B2848EF9.mp4
曹格 - 背叛,https://cfss.cc/api/kg/DE03A117B75599E27BB37F1E86849F42.mp4
曹格、卓文萱 - 梁山伯与朱丽叶,https://cfss.cc/api/kg/2B89603AF3C88B089D2044A4CE13E458.mp4
曹格 - 一 - 《媚者无疆》影视剧插曲,https://cfss.cc/api/kg/F487DCA63E53D5D8C1B45FB3D54DE68B.mp4
曹格、曹华恩、曹三丰 - 彩虹ABC - 《熊出没之雪岭熊风》动画主题曲,https://cfss.cc/api/kg/75950E1BD32A53CF6AA9C3A1B19A02EB.mp4
曹格、汤晶锦 - 背叛 - 2015中国新声代第三季第十二期现场,https://cfss.cc/api/kg/29C6E6FBD25309ECA7B7D4841049ED1E.mp4
曹格、曹华恩、曹三丰 - 彩虹ABC - 《熊出没之雪岭熊风》动画主题曲,https://cfss.cc/api/kg/BD72934F8D539081C1CB1F45B6545062.mp4
曹格 - Superwoman - super woman,https://cfss.cc/api/kg/4AA7007F073FFADB7C15823D7B22A6E1.mp4
曹格、苏运莹、薛之谦、中国新声代 - 歌唱吧,Now - 2016中国新声代第四季第一期现场,https://cfss.cc/api/kg/C9D64D9E34FCC677B4F413CC62BA9E5E.mp4
曹格 - 我很丑可是我很温柔 - 2014我是歌手 第二季第二期现场,https://cfss.cc/api/kg/65F5D8A2C64B59ACCDC3558858A03B14.mp4
光良+曹格-少年,http://em.21dtv.com/songs/60038120.mkv
曹格+陈苇廷-梁山伯与朱丽叶,http://em.21dtv.com/songs/60145186.mkv
曹格-甜蜜蜜,http://em.21dtv.com/songs/60145185.mkv
曹格-寂寞先生,http://em.21dtv.com/songs/60145184.mkv
曹格-不好吗,http://em.21dtv.com/songs/60145183.mkv
曹格-CLOSE TO YOU,http://em.21dtv.com/songs/60145182.mkv
曹格-3721+荷里活+起床歌,http://em.21dtv.com/songs/60145181.mkv
曹格-一念成魔,http://em.21dtv.com/songs/60137680.mkv
曹格-Can You Feel The Love Tonight,http://em.21dtv.com/songs/60113576.mkv
曹格-明天会更好 We Are The World,http://em.21dtv.com/songs/60110243.mkv
曹格-Someone Like You,http://em.21dtv.com/songs/60113573.mkv
曹格+殷嘉恩+Tara+洪茜茜-梁山伯与朱丽叶,http://em.21dtv.com/songs/60124027.mkv
曹格-祝我生日快乐,http://em.21dtv.com/songs/60113575.mkv
曹格-潇洒走一回,http://em.21dtv.com/songs/60129190.mkv
曹格-爱的初体验,http://em.21dtv.com/songs/60129191.mkv
曹格-我很丑可是我很温柔,http://em.21dtv.com/songs/60080422.mkv
曹格-谁来陪我唱完这首歌,http://em.21dtv.com/songs/60071138.mkv
曹格-爱到最后一秒也不委屈,http://em.21dtv.com/songs/60007131.mkv
曹格-天使忌妒的生活,http://em.21dtv.com/songs/60042057.mkv
曹格+汪小敏-One Day,http://em.21dtv.com/songs/60104180.mkv
曹格-梁山伯与朱丽叶,http://em.21dtv.com/songs/60087952.mkv
卓文萱+曹格-梁山伯与朱丽叶,http://em.21dtv.com/songs/60087495.mkv
卓文萱+曹格-梁山伯与茱丽叶,http://em.21dtv.com/songs/60027179.mkv
曹格-寂寞先生+背叛,http://em.21dtv.com/songs/60097886.mkv
曹格+殷嘉恩-背叛,http://em.21dtv.com/songs/60124026.mkv
曹格-背叛(我是歌手第二季),http://em.21dtv.com/songs/60096088.mkv

草蜢,#genre#
草蜢-宝贝对不起,http://bizcommon.alicdn.com/l2nDqpMmn6DGHnWzZQA/RQdMfitGKCINh4BPzc9%40%40sd.m3u8
草蜢-半点心,http://vodcdn.video.taobao.com/oss/ali-video/68fc953ff930412784dada5eb79d0821/1461058499/video.m3u8.m3u8
草蜢-忘情森巴舞,http://vodcdn.video.taobao.com/oss/ali-video/a30020a6cd9ce2a8b387e029f9c5365c/video.m3u8
草蜢-失恋阵线联盟,http://vodcdn.video.taobao.com/oss/ali-video/bbae2fc164d9517913ed5a9117f8455b/video.m3u8
草蜢 Ⅰ 半点心,http://vodcdn.video.taobao.com/oss/ali-video/68fc953ff930412784dada5eb79d0821/1461058499/video.m3u8.m3u8
草蜢 Ⅰ 失恋阵线联盟,http://vodcdn.video.taobao.com/oss/ali-video/bbae2fc164d9517913ed5a9117f8455b/video.m3u8
草蜢 Ⅰ 忘情森巴舞,http://vodcdn.video.taobao.com/oss/ali-video/a30020a6cd9ce2a8b387e029f9c5365c/video.m3u8
草蜢、关淑怡、汤宝如、刘小慧 - 热力节拍Wou Bom Ba,https://cfss.cc/api/kg/07F36BAD5F96B5B16382B57F46DC5D55.mp4
草蜢、关淑怡、汤宝如、刘小慧 - 热力节拍Wou Bom Ba,https://cfss.cc/api/kg/07F36BAD5F96B5B16382B57F46DC5D55.mp4
林峯、草蜢 - 永远爱着你 - 现场版,https://cfss.cc/api/kg/52D057F65BF20EFCA6E09BDFFECFE62E.mp4
草蜢-宝贝对不起,http://bizcommon.alicdn.com/l2nDqpMmn6DGHnWzZQA/RQdMfitGKCINh4BPzc9%40%40sd.m3u8
草蜢-宝贝对不起,http://bizcommon.alicdn.com/l2nDqpMmn6DGHnWzZQA/RQdMfitGKCINh4BPzc9%40%40sd.m3u8
草蜢-半点心,http://vodcdn.video.taobao.com/oss/ali-video/68fc953ff930412784dada5eb79d0821/1461058499/video.m3u8.m3u8
草蜢-宝贝对不起,http://bizcommon.alicdn.com/l2nDqpMmn6DGHnWzZQA/RQdMfitGKCINh4BPzc9%40%40sd.m3u8
草蜢-失恋阵线联盟,http://vodcdn.video.taobao.com/oss/ali-video/bbae2fc164d9517913ed5a9117f8455b/video.m3u8
草蜢-忘情森巴舞,http://vodcdn.video.taobao.com/oss/ali-video/a30020a6cd9ce2a8b387e029f9c5365c/video.m3u8
草蜢+何洁-我只剩下自己,http://em.21dtv.com/songs/60138008.mkv
草蜢-我们都是这样失恋的,http://em.21dtv.com/songs/60045879.mkv
草蜢-我们都是这样失恋的(演唱会),http://em.21dtv.com/songs/60045877.mkv
草蜢-每个梦都有温暖的窝(无原唱),http://em.21dtv.com/songs/60029036.mkv
草蜢-爱上一个不回家的人(演唱会),http://em.21dtv.com/songs/60008718.mkv
草蜢-怎么天生不是女人,http://em.21dtv.com/songs/60057387.mkv
草蜢-为何天生不是女人,http://em.21dtv.com/songs/60043886.mkv
草蜢-随时见你随时爱你,http://em.21dtv.com/songs/60040941.mkv
草蜢-一加一加一的爱,http://em.21dtv.com/songs/60053150.mkv
草蜢-愿今宵一起醉死(无原唱),http://em.21dtv.com/songs/60093095.mkv
草蜢-上天关了一扇门,http://em.21dtv.com/songs/60131764.mkv
草蜢-世界会变得很美,http://em.21dtv.com/songs/60039267.mkv
草蜢-世界会变得很美(演唱会),http://em.21dtv.com/songs/60039266.mkv
草蜢-让你哭红了眼睛,http://em.21dtv.com/songs/60036078.mkv
草蜢-每天爱你多一些(演唱会),http://em.21dtv.com/songs/60076603.mkv
草蜢-爱不怕让你知道,http://em.21dtv.com/songs/60007006.mkv
草蜢-只想跟你遇见,http://em.21dtv.com/songs/60058468.mkv
草蜢-再见雨天日子,http://em.21dtv.com/songs/60093094.mkv

常石磊,#genre#
伤痕-常石磊,http://em.21dtv.com/songs/60118532.mkv
回首才知道-常石磊,http://em.21dtv.com/songs/60118533.mkv
潇洒走一回-常石磊,http://em.21dtv.com/songs/60118534.mkv
阿兰、潘越云、常石磊、李泉、梦想星搭档 - 哭砂 + 我是不是你最疼爱的人 - 2013梦想星搭档第十一期,https://cfss.cc/api/kg/0F15C2EBEE62E92A55EBAA3DE79C78B9.mp4
综艺大魔王 - 王以太、常石磊《弹歌》2022中国说唱巅峰对决 总决赛 (上集),https://cfss.cc/api/kg/F1B8BC5B642A58F25FC5E9300DAD82ED.mp4
常石磊、GAI周延、王源、中国梦之声·我们的歌 - 爱上一个不回家的人 - 中国梦之声•我们的歌2第7期20/11/22,https://cfss.cc/api/kg/3691D31060EC7BB35252142425BC990B.mp4
陈小春、常石磊、GAI周延、王源、中国梦之声·我们的歌 - 乱世巨星,https://cfss.cc/api/kg/6139B663572223660BD23693B3C80BA6.mp4
常石磊、GAI周延、王源、中国梦之声·我们的歌 - 爱上一个不回家的人 - 中国梦之声•我们的歌2第7期20/11/22,https://cfss.cc/api/kg/3691D31060EC7BB35252142425BC990B.mp4
常石磊、王源、中国梦之声·我们的歌 - 逆光 - 中国梦之声•我们的歌2第9期20/12/6,https://cfss.cc/api/kg/669AC5024F4AB11674813DE8642BD158.mp4
曲婉婷、常石磊、郭一凡 - 我的歌声里 - 2012声动亚洲现场,https://cfss.cc/api/kg/5066AC21B105D17E8058E32386840150.mp4
常石磊、GAI周延、王源、中国梦之声·我们的歌 - 爱上一个不回家的人 - 中国梦之声•我们的歌2第7期20/11/22,https://cfss.cc/api/kg/3691D31060EC7BB35252142425BC990B.mp4
常石磊、王源、中国梦之声·我们的歌 - 逆光 - 中国梦之声•我们的歌2第9期20/12/6,https://cfss.cc/api/kg/669AC5024F4AB11674813DE8642BD158.mp4
陈小春、常石磊、GAI周延、王源、中国梦之声·我们的歌 - 乱世巨星,https://cfss.cc/api/kg/6139B663572223660BD23693B3C80BA6.mp4
激动元素 - 常石磊＆萨顶顶《梦想星搭档》音乐合集（上 · 正片）,https://cfss.cc/api/kg/2F8BB5DBEA8AEE4B77E6A970153B0783.mp4
常石磊 - 萌宝 - 《萌宝战警》动画片主题歌,https://cfss.cc/api/kg/3A7B3B328D7C7EF6FFFA4A0B8233C467.mp4
小辣椒 - 常石磊、萨顶顶-枉凝眉+离歌【梦想星搭档】,https://cfss.cc/api/kg/45BBCB0CA8392D5B7885A225C28F7EFF.mp4
常石磊、王源、中国梦之声·我们的歌 - 血腥爱情故事,https://cfss.cc/api/kg/C7CC7D7DABD7D52D43F235A34ED1AEE1.mp4
萨顶顶、常石磊、梦想星搭档 - 阿里山的姑娘 - 2013梦想星搭档第4期,https://cfss.cc/api/kg/E45ECE7236CE8C537D8792D226267E00.mp4
常石磊 - 山楂树 - 《山楂树之恋》电影主题曲,https://cfss.cc/api/kg/A9B672147FD4DC6E5EA9328BA027DB98.mp4
萨顶顶、常石磊、梦想星搭档 - 枉凝眉 + 离歌 - 2013梦想星搭档第十一期,https://cfss.cc/api/kg/9EBCD089C8E861512C28AA2646D30CB8.mp4
萨顶顶、常石磊、梦想星搭档 - 自由行走的花 - 2013梦想星搭档第2期,https://cfss.cc/api/kg/ABFAA54D9C55AD31FC326665CC07ECC0.mp4
阿兰、潘越云、常石磊、李泉、梦想星搭档 - 哭砂 + 我是不是你最疼爱的人 - 2013梦想星搭档第十一期,https://cfss.cc/api/kg/0F15C2EBEE62E92A55EBAA3DE79C78B9.mp4
萨顶顶、常石磊、梦想星搭档 - 爱上一个不回家的人 - 2013梦想星搭档第7期,https://cfss.cc/api/kg/A2A9FA0EB838BEDC89C43B0B7B077980.mp4
萨顶顶、常石磊、梦想星搭档 - 滚滚红尘 - 2013梦想星搭档第8期,https://cfss.cc/api/kg/1C733C6F0B26C8F7039130E77927C1F9.mp4
陈小春、常石磊、中国梦之声·我们的歌 - 我爱的人 - 中国梦之声•我们的歌2第7期20/11/22,https://cfss.cc/api/kg/766CF5479AD1B7685C74E0BF2BA92482.mp4
素秋 - 《中国梦之声·我们的歌2》王源、常石磊演唱《彩虹云朵》（超清版） 20201227,https://cfss.cc/api/kg/4181BEC4A765B379946918C164DE89C1.mp4
谷憔 - 常石磊&萨顶顶《梦想星搭档》音乐合集（下 · 续篇）,https://cfss.cc/api/kg/16EC02C07CCC39E224F550A6F40AAB2D.mp4
常石磊-我爱你中国,http://em.21dtv.com/songs/60044657.mkv
常石磊-山花烂漫时,http://em.21dtv.com/songs/60138679.mkv
常石磊-天地眉间,http://em.21dtv.com/songs/60136409.mkv
萨顶顶+常石磊-你快回来+你怎么舍得我难过,http://em.21dtv.com/songs/60097993.mkv
常石磊+萨顶顶-新贵妃醉酒当爱已成往事,http://em.21dtv.com/songs/60098313.mkv
常石磊-你知道我在你等吗,http://em.21dtv.com/songs/60105802.mkv
常石磊-MJ Love,http://em.21dtv.com/songs/60119481.mkv
常石磊-茉莉花[不朽之名曲],http://em.21dtv.com/songs/60115138.mkv
常石磊-高原Top,http://em.21dtv.com/songs/60119483.mkv
常石磊+羽田-让你幸福,http://em.21dtv.com/songs/60109288.mkv
常石磊+萨顶顶-爱上一个不回家的人,http://em.21dtv.com/songs/60098315.mkv
常石磊-这里的黎明静悄悄,http://em.21dtv.com/songs/60114517.mkv
常石磊-我们都不应该孤单,http://em.21dtv.com/songs/60117699.mkv
常石磊-我们都不应该孤单,http://em.21dtv.com/songs/60078294.mkv
常石磊-天地鉴,http://em.21dtv.com/songs/60119482.mkv
常石磊+萨顶顶-你怎么舍得我难过,http://em.21dtv.com/songs/60098311.mkv
常石磊-花儿为什么这样红,http://em.21dtv.com/songs/60083060.mkv
常石磊-我爱你塞北的雪,http://em.21dtv.com/songs/60084010.mkv
常石磊+萨顶顶-让我一次爱个够,http://em.21dtv.com/songs/60098318.mkv
常石磊+萨顶顶-自由行走的花,http://em.21dtv.com/songs/60098316.mkv

侧田,#genre#
侧田-千亿个夜晚(演唱会),http://em.21dtv.com/songs/60034179.mkv
泳儿、侧田 - 感应 - 2015香港爱.情歌音乐会,https://cfss.cc/api/kg/BC9B91B7714A632DFD509F9C403D2BCB.mp4
独语斜阑 - 侧田&李嘉格《有多少爱可以重来》〔蒙面唱将猜猜猜〕,https://cfss.cc/api/kg/AE51FB94068194729CC03A03B4BAEABC.mp4
李嘉格、侧田 - 有多少爱可以重来 - 2016蒙面唱将猜猜猜第一季第五期现场,https://cfss.cc/api/kg/A4491186DC7A127539F0132C1D530AC0.mp4
侧田 - 好久不见 - 2016蒙面唱将猜猜猜第六期现场,https://cfss.cc/api/kg/CF8AA71BB188C8E08E0E48D6FC9910D4.mp4
侧田 - 命硬,https://cfss.cc/api/kg/7A6CABA2EEE12478C891205E87ABE916.mp4
嗄嗄 - 【4K60FPS】侧田《命硬》最燃版本现场！爱就勇敢一起走下去！,https://cfss.cc/api/kg/B8AF56C99D9282ABE9C35E61ACBADCA7.mp4
侧田 - 命硬 - Concert YY 黄伟文作品展,https://cfss.cc/api/kg/7E587B8D4D704390176B35DD1E4DD2E5.mp4
Ink、6号、古巨基、方力申、侧田、小肥 - 镭射中 + 爱到发烧 + 半斤八两 + 爱情陷阱 - The Magic Moments 2007香港演唱会,https://cfss.cc/api/kg/940B3069306D9F1D70195E84EC66F781.mp4
侧田 - 男人ktv,https://cfss.cc/api/kg/3033CC3D91881BB28BC1A8A7892414FE.mp4
侧田 - 美丽之最,https://cfss.cc/api/kg/39EB88A0F055D9AA81A2AF7D65487382.mp4
侧田 - 男人KTV - 2011泪洒红馆暂别香港演唱会,https://cfss.cc/api/kg/3259281CC3A70BB0BDC797E1AFBDF083.mp4
侧田 - 美丽之最,https://cfss.cc/api/kg/57F980214067DDC648D6B5841C8340A0.mp4
侧田 - 情歌 - KTV版,https://cfss.cc/api/kg/58A20BABA6126C0E91BFC8FE5141F356.mp4
侧田 - 感动,https://cfss.cc/api/kg/5AA192A915943EEE98C5A96D3BDE04ED.mp4
侧田 - 好人 - KTV版,https://cfss.cc/api/kg/28450F1690532FB887FD05BC63FD6C5E.mp4
独语斜阑 - 侧田&李嘉格《有多少爱可以重来》〔蒙面唱将猜猜猜〕,https://cfss.cc/api/kg/AE51FB94068194729CC03A03B4BAEABC.mp4
纯白色 - “小王子”侧田的《好久不见》，面具之下深情的吟唱，像娓娓道来的故事~,https://cfss.cc/api/kg/DABF8148A8FD5E6994F6022945BF749E.mp4
李嘉格、侧田 - 有多少爱可以重来 - 2016蒙面唱将猜猜猜第一季第五期现场,https://cfss.cc/api/kg/A4491186DC7A127539F0132C1D530AC0.mp4
侧田 - 真心英雄 (KTV版),https://cfss.cc/api/kg/D93820C5AE17CE566FDAFF294962586E.mp4
泳儿、侧田 - 感应 - 2015香港爱.情歌音乐会,https://cfss.cc/api/kg/BC9B91B7714A632DFD509F9C403D2BCB.mp4
Ink、6号、古巨基、方力申、侧田、小肥 - 镭射中 + 爱到发烧 + 半斤八两 + 爱情陷阱 - The Magic Moments 2007香港演唱会,https://cfss.cc/api/kg/940B3069306D9F1D70195E84EC66F781.mp4
蔡义德-闪酒大丈夫,http://em.21dtv.com/songs/60104412.mkv侧田-迟钝,http://em.21dtv.com/songs/60012780.mkv
侧田-千亿个夜晚,http://em.21dtv.com/songs/60034179.mkv
古巨基+侧田-年年有今日,http://em.21dtv.com/songs/60032631.mkv
连诗雅+侧田-不甘示弱,http://em.21dtv.com/songs/60145652.mkv
侧田-不经不觉,http://em.21dtv.com/songs/60136256.mkv
侧田+Dough boy-Heads Up Phones Down,http://em.21dtv.com/songs/60134896.mkv
侧田-Thinking Out Loud,http://em.21dtv.com/songs/60133374.mkv
侧田-THREE TWO ONE,http://em.21dtv.com/songs/60108306.mkv
侧田-原来你什么都想要,http://em.21dtv.com/songs/60055955.mkv
侧田-你的名字我的姓氏(演唱会),http://em.21dtv.com/songs/60031589.mkv
侧田-歌成就今天这个我,http://em.21dtv.com/songs/60111696.mkv
侧田-WETOUCH,http://em.21dtv.com/songs/60109981.mkv
侧田-i dont want to miss a thing,http://em.21dtv.com/songs/60002506.mkv
侧田-很想很想说再见,http://em.21dtv.com/songs/60132206.mkv
侧田-很想很想说再见,http://em.21dtv.com/songs/60070741.mkv
侧田+杨千嬅-有过去的女人(演唱会),http://em.21dtv.com/songs/60055140.mkv

陈楚生,#genre#
陈楚生、胡莎莎 - 招摇 - 《招摇》电视剧同名主题曲,https://cfss.cc/api/kg/4924FEF458304DBA2857BF4A0F905F93.mp4
陈楚生、王栎鑫、陆虎、张远 - 思念是一种病 - 2022来看我们的演唱会 第1期,https://cfss.cc/api/kg/EF91E79572DF617CDCF2CA110A052775.mp4
我是乐乐 - 【来看我们的演唱会】终于等到了！07+全新登场《思念是一种病》陈楚生、王栎鑫、陆虎、张远,https://cfss.cc/api/kg/C922DF790FFEA7132450673A952BA42A.mp4
陈楚生、王栎鑫、张远、文彦杰 - 思念一个荒废的名字 - 2023我想和你唱 第四季 第2期,https://cfss.cc/api/kg/861EC8BA1B4588138DDCE414FFDCE208.mp4
陈楚生、王栎鑫、陆虎、张远、俞灏明 - 直到世界尽头 - 2022来看我们的演唱会 第2期,https://cfss.cc/api/kg/5CD1D7885A0BAE3FFEC728C167805740.mp4
陈楚生、王栎鑫、陆虎、张远 - 思念是一种病 - 2022来看我们的演唱会 第1期,https://cfss.cc/api/kg/EF91E79572DF617CDCF2CA110A052775.mp4
张远、陈楚生、王栎鑫、文彦杰、梁荣杰、梁荣豪、龙杨洋 - 嘉宾 - 2023我想和你唱 第四季 第2期,https://cfss.cc/api/kg/DB7D89E2D34B19EB3A28A90B257B543D.mp4
迷龙 - 【合唱吧！300】07快男陈楚生、苏醒、王栎鑫、张远、陆虎与300位粉丝合唱《我最闪亮》太感动了,https://cfss.cc/api/kg/5239CABC0971D04B980D46757CA41881.mp4
陆虎、陈楚生、谁是宝藏歌手 - 水星记 - 2021谁是宝藏歌手现场,https://cfss.cc/api/kg/5AC0E23FCCA616E608E22BEF7F3EFDD1.mp4
陈楚生、王栎鑫、陆虎、张远、俞灏明 - 直到世界尽头 - 2022来看我们的演唱会 第2期,https://cfss.cc/api/kg/5CD1D7885A0BAE3FFEC728C167805740.mp4
佳男三千 - 陈楚生 吴镇宇 尼坤 —《漠河舞厅》  完整版！！！,https://cfss.cc/api/kg/17EF654687A7C6237337F8F9DA4EFF85.mp4
陈楚生、王栎鑫、陆虎、张远 - 思念是一种病 - 2022来看我们的演唱会 第1期,https://cfss.cc/api/kg/EF91E79572DF617CDCF2CA110A052775.mp4
陈楚生 - 爱的尽头 - 2023快乐再出发第二季收官演唱会,https://cfss.cc/api/kg/3DF6EB77CB2C6B37E753641C3F65104D.mp4
张远、陈楚生、王栎鑫、文彦杰、梁荣杰、梁荣豪、龙杨洋 - 嘉宾 - 2023我想和你唱 第四季 第2期,https://cfss.cc/api/kg/DB7D89E2D34B19EB3A28A90B257B543D.mp4
陈楚生 - 有没有人告诉你 - 《相爱十年》电视剧片尾曲KTV版,https://cfss.cc/api/kg/313109AC190B74BE4986F312C9E50B78.mp4
陈楚生、鲁怀德、曹杨、余佳运、谁是宝藏歌手 - 我们俩,https://cfss.cc/api/kg/BEAB544E6D221127530CD4F3425119ED.mp4
